2021-06-18 22:40:24,271 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x6d57a53A45343187905aaD6AD8eD532D105697c1', 'token0Symbol': 'RLC', 'token0Address': '0x607F4C5BB672230e8672085532f7e901544a7375', 'token0Reserves': 79929602171409, 'token0Decimals': 9, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 119356749287120513525, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:24,578 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x8Bd1661Da98EBDd3BD080F0bE4e6d9bE8cE9858c', 'token0Symbol': 'REN', 'token0Address': '0x408e41876cCCDC0F92210600ef50372656052a38', 'token0Reserves': 3554305664135379741533929, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 631770016134594364360, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:24,864 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xb4d0d9df2738abE81b87b66c80851292492D1404', 'token0Symbol': 'TUSD', 'token0Address': '0x0000000000085d4780B73119b644AE5ecd22b376', 'token0Reserves': 1403431860559230341010768, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 638814866159480501947, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:25,148 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x4a7d4BE868e0b811ea804fAF0D3A325c3A29a9ad', 'token0Symbol': 'REQ', 'token0Address': '0x8f8221aFbB33998d8584A2B05749bA73c37a938a', 'token0Reserves': 13897943888658966101033853, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 484644564655304409754, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:25,448 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x819f3450dA6f110BA6Ea52195B3beaFa246062dE', 'token0Symbol': 'MATIC', 'token0Address': '0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0', 'token0Reserves': 2649708727262549379900138, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 1639384227282982521304, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:25,760 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x88D97d199b9ED37C29D846d00D443De980832a22', 'token0Symbol': 'UMA', 'token0Address': '0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828', 'token0Reserves': 8420426727353394587952, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 41252607404554571015, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:26,062 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852', 'token0Symbol': 'WETH', 'token0Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token0Reserves': 60789344776318125291910, 'token0Decimals': 18, 'token1Symbol': 'USDT', 'token1Address': '0xdAC17F958D2ee523a2206206994597C13D831ec7', 'token1Reserves': 133063764256291, 'token1Decimals': 6, 'blockNumber': 12660614}
2021-06-18 22:40:26,345 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xce2Cc0513634CEf3a7C9C257E294EF5E3092f185', 'token0Symbol': 'OGN', 'token0Address': '0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26', 'token0Reserves': 2241570339217626910880649, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 809828064967826837727, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:26,642 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x755C1a8F71f4210CD7B60b9439451EfCbeBa33D1', 'token0Symbol': 'LPT', 'token0Address': '0x58b6A8A3302369DAEc383334672404Ee733aB239', 'token0Reserves': 5552625701233971139252, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 61232020100898261089, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:26,947 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xf421c3f2e695C2D4C0765379cCace8adE4a480D9', 'token0Symbol': 'BAND', 'token0Address': '0xBA11D00c5f74255f56a5E366F4F77f5A186d7f55', 'token0Reserves': 27007447783223184275961, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 77519921761187894517, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:27,245 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xaB3F9bF1D81ddb224a2014e98B238638824bCf20', 'token0Symbol': 'LEND', 'token0Address': '0x80fB784B7eD66730e8b1DBd9820aFD29931aab03', 'token0Reserves': 92419860170961552583497, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 109810242598598542087, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:27,552 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x3e8468f66d30Fc99F745481d4B383f89861702C6', 'token0Symbol': 'GNO', 'token0Address': '0x6810e776880C02933D47DB1b9fc05908e5386b96', 'token0Reserves': 502610933424700901182, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 37547206111059062001, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:27,861 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x3B3d4EeFDc603b232907a7f3d0Ed1Eea5C62b5f7', 'token0Symbol': 'STAKE', 'token0Address': '0x0Ae055097C6d159879521C384F1D2123D1f195e6', 'token0Reserves': 278108596943512899587329, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 1333479040113586818238, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:28,148 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x48E313460DD00100e22230e56E0A87B394066844', 'token0Symbol': 'WETH', 'token0Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token0Reserves': 153532398625186861540, 'token0Decimals': 18, 'token1Symbol': 'OMG', 'token1Address': '0xd26114cd6EE289AccF82350c8d8487fedB8A0C07', 'token1Reserves': 73103739298782075951987, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:28,441 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xf1Ff4c672DaBf9AEa4813DdA6De66b860b0970b4', 'token0Symbol': 'BLT', 'token0Address': '0x107c4504cd79C5d2696Ea0030a8dD4e92601B82e', 'token0Reserves': 326618803939120185425222, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 9435075543338641950, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:28,738 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xeC6a6b7dB761A5c9910bA8fcaB98116d384b1B85', 'token0Symbol': 'TRU', 'token0Address': '0x4C19596f5aAfF459fA38B0f7eD92F11AE6543784', 'token0Reserves': 53277067178495, 'token0Decimals': 8, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 56433719075950130429, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:29,030 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x15ab0333985FD1E289adF4fBBe19261454776642', 'token0Symbol': 'WETH', 'token0Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token0Reserves': 230862593665371366511, 'token0Decimals': 18, 'token1Symbol': 'MLN', 'token1Address': '0xec67005c4E498Ec7f55E092bd1d35cbC47C91892', 'token1Reserves': 6803559220045010379901, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:29,337 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xCFfDdeD873554F362Ac02f8Fb1f02E5ada10516f', 'token0Symbol': 'COMP', 'token0Address': '0xc00e94Cb662C3520282E6f5717214004A7f26888', 'token0Reserves': 8081056735630768391609, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 998841654406585553105, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:29,638 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x1ffC57cAda109985aD896a69FbCEBD565dB4290e', 'token0Symbol': 'FTM', 'token0Address': '0x4E15361FD6b4BB609Fa63C81A2be19d873717870', 'token0Reserves': 1345713385501484299302215, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 179883626036661384855, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:29,926 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x8Cb77eA869DeF8f7fdEab9E4dA6cF02897bbF076', 'token0Symbol': 'AKRO', 'token0Address': '0x8Ab7404063Ec4DBcfd4598215992DC3F8EC853d7', 'token0Reserves': 8540208126274013253965735, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 83782843830377476960, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:30,224 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0xB9b752F7f4a4680eEb327ffe728f46666763A796', 'token0Symbol': 'BZRX', 'token0Address': '0x56d811088235F11C8920698a204A5010a788f4b3', 'token0Reserves': 424200537366120715590808, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 54102305982005406125, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:30,505 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x2fDbAdf3C4D5A8666Bc06645B8358ab803996E28', 'token0Symbol': 'YFI', 'token0Address': '0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e', 'token0Reserves': 64470652359772999210, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 982835184816758128918, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-18 22:40:30,797 INFO Block: 12660614 Exchange: uniswap Update: {'pairAddress': '0x0d0d65E7A7dB277d3E0F5E1676325E75f3340455', 'token0Symbol': 'MTA', 'token0Address': '0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2', 'token0Reserves': 1037169436400870601094187, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 441760579267787812643, 'token1Decimals': 18, 'blockNumber': 12660614}
2021-06-19 01:16:05,448 INFO Block: 12661292 Exchange: uniswap Update: {'pairAddress': '0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc', 'token0Symbol': 'USDC', 'token0Address': '0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48', 'token0Reserves': 99227103522253, 'token0Decimals': 6, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 44897280427974825135540, 'token1Decimals': 18, 'blockNumber': 12661292}
2021-06-19 01:17:04,440 INFO Block: 12661297 Exchange: uniswap Update: {'pairAddress': '0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc', 'token0Symbol': 'USDC', 'token0Address': '0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48', 'token0Reserves': 99207884096376, 'token0Decimals': 6, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 44906004497654469702434, 'token1Decimals': 18, 'blockNumber': 12661297}
2021-06-19 01:17:04,729 INFO Block: 12661297 Exchange: uniswap Update: {'pairAddress': '0xA478c2975Ab1Ea89e8196811F51A7B7Ade33eB11', 'token0Symbol': 'DAI', 'token0Address': '0x6B175474E89094C44Da98b954EedeAC495271d0F', 'token0Reserves': 38798012385773155464494728, 'token0Decimals': 18, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 17577533286764771775606, 'token1Decimals': 18, 'blockNumber': 12661297}
2021-06-19 01:17:05,030 INFO Block: 12661297 Exchange: uniswap Update: {'pairAddress': '0xBb2b8038a1640196FbE3e38816F3e67Cba72D940', 'token0Symbol': 'WBTC', 'token0Address': '0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599', 'token0Reserves': 192260726685, 'token0Decimals': 8, 'token1Symbol': 'WETH', 'token1Address': '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2', 'token1Reserves': 30963367332498162767052, 'token1Decimals': 18, 'blockNumber': 12661297}
